method,resource,start_offset_ms,duration_ms
GET,/tpch10/lineitem/lineitem.1.parquet,2877626,1058
GET,/tpch10/lineitem/lineitem.1.parquet,2877017,1934
GET,/tpch10/lineitem/lineitem.1.parquet,2878892,258
GET,/tpch10/lineitem/lineitem.1.parquet,2879044,167
GET,/tpch10/lineitem/lineitem.1.parquet,2878939,335
GET,/tpch10/lineitem/lineitem.1.parquet,2879168,120
GET,/tpch10/lineitem/lineitem.1.parquet,2879197,1008
GET,/tpch10/lineitem/lineitem.1.parquet,2877649,2567
GET,/tpch10/lineitem/lineitem.1.parquet,2879695,667
GET,/tpch10/lineitem/lineitem.1.parquet,2879093,774
GET,/tpch10/lineitem/lineitem.1.parquet,2879833,854
GET,/tpch10/lineitem/lineitem.1.parquet,2880598,101
GET,/tpch10/lineitem/lineitem.1.parquet,2880640,160
GET,/tpch10/lineitem/lineitem.1.parquet,2876968,2066
GET,/tpch10/lineitem/lineitem.1.parquet,2881240,74
GET,/tpch10/lineitem/lineitem.1.parquet,2878355,3462
GET,/tpch10/lineitem/lineitem.1.parquet,2878378,3493
GET,/tpch10/lineitem/lineitem.1.parquet,2877594,3962
GET,/tpch10/lineitem/lineitem.1.parquet,2881436,617
GET,/tpch10/lineitem/lineitem.1.parquet,2881461,749
GET,/tpch10/lineitem/lineitem.1.parquet,2882120,110
GET,/tpch10/lineitem/lineitem.1.parquet,2881262,1290
GET,/tpch10/lineitem/lineitem.1.parquet,2882111,130
GET,/tpch10/lineitem/lineitem.1.parquet,2881996,262
GET,/tpch10/lineitem/lineitem.1.parquet,2879101,3549
GET,/tpch10/lineitem/lineitem.1.parquet,2882572,134
GET,/tpch10/lineitem/lineitem.1.parquet,2879134,3615
GET,/tpch10/lineitem/lineitem.1.parquet,2882660,101
GET,/tpch10/lineitem/lineitem.1.parquet,2882662,105
GET,/tpch10/lineitem/lineitem.1.parquet,2882646,111
GET,/tpch10/lineitem/lineitem.1.parquet,2882596,194
GET,/tpch10/lineitem/lineitem.1.parquet,2877572,5266
GET,/tpch10/lineitem/lineitem.1.parquet,2882677,184
GET,/tpch10/lineitem/lineitem.1.parquet,2879148,3718
GET,/tpch10/lineitem/lineitem.1.parquet,2882737,185
GET,/tpch10/lineitem/lineitem.1.parquet,2879710,167
GET,/tpch10/lineitem/lineitem.1.parquet,2882870,387
GET,/tpch10/lineitem/lineitem.1.parquet,2883152,157
GET,/tpch10/lineitem/lineitem.1.parquet,2882811,575
GET,/tpch10/lineitem/lineitem.1.parquet,2879104,4065
GET,/tpch10/lineitem/lineitem.1.parquet,2879847,3735
GET,/tpch10/lineitem/lineitem.1.parquet,2879861,3747
GET,/tpch10/lineitem/lineitem.1.parquet,2883501,231
GET,/tpch10/lineitem/lineitem.1.parquet,2882952,793
GET,/tpch10/lineitem/lineitem.1.parquet,2883467,287
GET,/tpch10/lineitem/lineitem.1.parquet,2883505,317
GET,/tpch10/lineitem/lineitem.1.parquet,2883552,221
GET,/tpch10/lineitem/lineitem.1.parquet,2882976,954
GET,/tpch10/lineitem/lineitem.1.parquet,2883933,133
GET,/tpch10/lineitem/lineitem.1.parquet,2883516,530
GET,/tpch10/lineitem/lineitem.1.parquet,2883499,1093
GET,/tpch10/lineitem/lineitem.1.parquet,2882921,1688
GET,/tpch10/lineitem/lineitem.1.parquet,2884543,75
GET,/tpch10/lineitem/lineitem.1.parquet,2883381,1248
GET,/tpch10/lineitem/lineitem.1.parquet,2884519,78
GET,/tpch10/lineitem/lineitem.1.parquet,2880493,4155
GET,/tpch10/lineitem/lineitem.1.parquet,2884563,102
GET,/tpch10/lineitem/lineitem.1.parquet,2879860,4836
GET,/tpch10/lineitem/lineitem.1.parquet,2877746,6971
GET,/tpch10/lineitem/lineitem.1.parquet,2884664,64
GET,/tpch10/lineitem/lineitem.1.parquet,2879862,4898
GET,/tpch10/lineitem/lineitem.1.parquet,2877033,7733
GET,/tpch10/lineitem/lineitem.1.parquet,2882158,2612
GET,/tpch10/lineitem/lineitem.1.parquet,2878899,5946
GET,/tpch10/lineitem/lineitem.1.parquet,2884766,273
GET,/tpch10/lineitem/lineitem.1.parquet,2883533,1515
GET,/tpch10/lineitem/lineitem.1.parquet,2884821,283
GET,/tpch10/lineitem/lineitem.1.parquet,2884750,96
GET,/tpch10/lineitem/lineitem.1.parquet,2883532,1694
GET,/tpch10/lineitem/lineitem.1.parquet,2883485,1757
GET,/tpch10/lineitem/lineitem.1.parquet,2885233,204
GET,/tpch10/lineitem/lineitem.1.parquet,2885265,206
GET,/tpch10/lineitem/lineitem.1.parquet,2885253,244
GET,/tpch10/lineitem/lineitem.1.parquet,2885271,229
GET,/tpch10/lineitem/lineitem.1.parquet,2885322,209
GET,/tpch10/lineitem/lineitem.1.parquet,2885337,218
GET,/tpch10/lineitem/lineitem.1.parquet,2885256,313
GET,/tpch10/lineitem/lineitem.1.parquet,2885582,358
GET,/tpch10/lineitem/lineitem.1.parquet,2880530,5541
GET,/tpch10/lineitem/lineitem.1.parquet,2885239,783
GET,/tpch10/lineitem/lineitem.1.parquet,2881524,2462
GET,/tpch10/lineitem/lineitem.1.parquet,2886019,350
GET,/tpch10/lineitem/lineitem.1.parquet,2884809,1576
GET,/tpch10/lineitem/lineitem.1.parquet,2883828,2475
GET,/tpch10/lineitem/lineitem.1.parquet,2886009,168
GET,/tpch10/lineitem/lineitem.1.parquet,2884849,1317
GET,/tpch10/lineitem/lineitem.1.parquet,2885167,1383
GET,/tpch10/lineitem/lineitem.1.parquet,2886457,245
GET,/tpch10/lineitem/lineitem.1.parquet,2886562,163
GET,/tpch10/lineitem/lineitem.1.parquet,2886162,566
GET,/tpch10/lineitem/lineitem.1.parquet,2886672,105
GET,/tpch10/lineitem/lineitem.1.parquet,2886557,275
GET,/tpch10/lineitem/lineitem.1.parquet,2886675,160
GET,/tpch10/lineitem/lineitem.1.parquet,2885970,1161
GET,/tpch10/lineitem/lineitem.1.parquet,2885193,1954
GET,/tpch10/lineitem/lineitem.1.parquet,2887187,60
GET,/tpch10/lineitem/lineitem.1.parquet,2887193,74
GET,/tpch10/lineitem/lineitem.1.parquet,2885256,2015
GET,/tpch10/lineitem/lineitem.1.parquet,2887278,72
GET,/tpch10/lineitem/lineitem.1.parquet,2887265,97
GET,/tpch10/lineitem/lineitem.1.parquet,2887318,64
GET,/tpch10/lineitem/lineitem.1.parquet,2887304,87
GET,/tpch10/lineitem/lineitem.1.parquet,2886148,1298
GET,/tpch10/lineitem/lineitem.1.parquet,2887416,100
GET,/tpch10/lineitem/lineitem.1.parquet,2886447,1084
GET,/tpch10/lineitem/lineitem.1.parquet,2887392,146
GET,/tpch10/lineitem/lineitem.1.parquet,2887536,295
GET,/tpch10/lineitem/lineitem.1.parquet,2883824,4070
GET,/tpch10/lineitem/lineitem.1.parquet,2887637,325
GET,/tpch10/lineitem/lineitem.1.parquet,2885988,1952
GET,/tpch10/lineitem/lineitem.1.parquet,2887488,482
GET,/tpch10/lineitem/lineitem.1.parquet,2887953,184
GET,/tpch10/lineitem/lineitem.1.parquet,2887992,153
GET,/tpch10/lineitem/lineitem.1.parquet,2888041,111
GET,/tpch10/lineitem/lineitem.1.parquet,2887968,187
GET,/tpch10/lineitem/lineitem.1.parquet,2887968,212
GET,/tpch10/lineitem/lineitem.1.parquet,2887978,207
GET,/tpch10/lineitem/lineitem.1.parquet,2887982,174
GET,/tpch10/lineitem/lineitem.1.parquet,2887311,1353
GET,/tpch10/lineitem/lineitem.1.parquet,2888240,571
GET,/tpch10/lineitem/lineitem.1.parquet,2880531,7490
GET,/tpch10/lineitem/lineitem.1.parquet,2888760,91
GET,/tpch10/lineitem/lineitem.1.parquet,2888746,128
GET,/tpch10/lineitem/lineitem.1.parquet,2887381,1495
GET,/tpch10/lineitem/lineitem.1.parquet,2888769,166
GET,/tpch10/lineitem/lineitem.1.parquet,2887406,1813
GET,/tpch10/lineitem/lineitem.1.parquet,2885250,3974
GET,/tpch10/lineitem/lineitem.1.parquet,2887968,1214
GET,/tpch10/lineitem/lineitem.1.parquet,2888016,1394
GET,/tpch10/lineitem/lineitem.1.parquet,2886179,3308
GET,/tpch10/lineitem/lineitem.1.parquet,2889010,518
GET,/tpch10/lineitem/lineitem.1.parquet,2889389,174
GET,/tpch10/lineitem/lineitem.1.parquet,2889531,74
GET,/tpch10/lineitem/lineitem.1.parquet,2889468,162
GET,/tpch10/lineitem/lineitem.1.parquet,2889216,417
GET,/tpch10/lineitem/lineitem.1.parquet,2889518,151
GET,/tpch10/lineitem/lineitem.1.parquet,2888748,1262
GET,/tpch10/lineitem/lineitem.1.parquet,2888868,856
GET,/tpch10/lineitem/lineitem.1.parquet,2890059,95
GET,/tpch10/lineitem/lineitem.1.parquet,2888698,1470
GET,/tpch10/lineitem/lineitem.1.parquet,2888009,1556
GET,/tpch10/lineitem/lineitem.1.parquet,2890281,157
GET,/tpch10/lineitem/lineitem.1.parquet,2890412,136
GET,/tpch10/lineitem/lineitem.1.parquet,2890464,91
GET,/tpch10/lineitem/lineitem.1.parquet,2890472,87
GET,/tpch10/lineitem/lineitem.1.parquet,2890466,121
GET,/tpch10/lineitem/lineitem.1.parquet,2888962,1648
GET,/tpch10/lineitem/lineitem.1.parquet,2890588,111
GET,/tpch10/lineitem/lineitem.1.parquet,2890609,139
GET,/tpch10/lineitem/lineitem.1.parquet,2888859,1927
GET,/tpch10/lineitem/lineitem.1.parquet,2890061,1083
GET,/tpch10/lineitem/lineitem.1.parquet,2890932,380
GET,/tpch10/lineitem/lineitem.1.parquet,2889433,1886
GET,/tpch10/lineitem/lineitem.1.parquet,2888885,2454
GET,/tpch10/lineitem/lineitem.1.parquet,2888002,3384
GET,/tpch10/lineitem/lineitem.1.parquet,2891361,296
GET,/tpch10/lineitem/lineitem.1.parquet,2891441,231
GET,/tpch10/lineitem/lineitem.1.parquet,2891420,549
GET,/tpch10/lineitem/lineitem.1.parquet,2890600,1383
GET,/tpch10/lineitem/lineitem.1.parquet,2891409,593
GET,/tpch10/lineitem/lineitem.1.parquet,2890776,1253
GET,/tpch10/lineitem/lineitem.1.parquet,2892044,131
GET,/tpch10/lineitem/lineitem.1.parquet,2892064,129
GET,/tpch10/lineitem/lineitem.1.parquet,2890600,1612
GET,/tpch10/lineitem/lineitem.1.parquet,2892120,179
GET,/tpch10/lineitem/lineitem.1.parquet,2892319,75
GET,/tpch10/lineitem/lineitem.1.parquet,2890632,1813
GET,/tpch10/lineitem/lineitem.1.parquet,2892350,203
GET,/tpch10/lineitem/lineitem.1.parquet,2892467,122
GET,/tpch10/lineitem/lineitem.1.parquet,2892549,132
GET,/tpch10/lineitem/lineitem.1.parquet,2891363,1344
GET,/tpch10/lineitem/lineitem.1.parquet,2889451,3417
GET,/tpch10/lineitem/lineitem.1.parquet,2893130,142
GET,/tpch10/lineitem/lineitem.1.parquet,2893418,86
GET,/tpch10/lineitem/lineitem.1.parquet,2893325,278
GET,/tpch10/lineitem/lineitem.1.parquet,2893577,125
GET,/tpch10/lineitem/lineitem.1.parquet,2893532,243
GET,/tpch10/lineitem/lineitem.1.parquet,2893676,249
GET,/tpch10/lineitem/lineitem.1.parquet,2894002,114
GET,/tpch10/lineitem/lineitem.1.parquet,2894064,148
GET,/tpch10/lineitem/lineitem.1.parquet,2894076,148
GET,/tpch10/lineitem/lineitem.1.parquet,2894595,110
GET,/tpch10/lineitem/lineitem.1.parquet,2894771,116
GET,/tpch10/lineitem/lineitem.1.parquet,2894822,100
GET,/tpch10/lineitem/lineitem.1.parquet,2895194,104
GET,/tpch10/lineitem/lineitem.1.parquet,2895328,114
GET,/tpch10/lineitem/lineitem.1.parquet,2895323,120
GET,/tpch10/lineitem/lineitem.1.parquet,2895240,232
GET,/tpch10/lineitem/lineitem.1.parquet,2895405,106
GET,/tpch10/lineitem/lineitem.1.parquet,2895433,237
GET,/tpch10/lineitem/lineitem.1.parquet,2895597,103
GET,/tpch10/lineitem/lineitem.1.parquet,2895727,117
GET,/tpch10/lineitem/lineitem.1.parquet,2895765,112
GET,/tpch10/lineitem/lineitem.1.parquet,2895918,110
GET,/tpch10/lineitem/lineitem.1.parquet,2895875,226
GET,/tpch10/lineitem/lineitem.1.parquet,2896033,112
GET,/tpch10/lineitem/lineitem.1.parquet,2896050,103
GET,/tpch10/lineitem/lineitem.1.parquet,2896065,213
GET,/tpch10/lineitem/lineitem.1.parquet,2896156,191
GET,/tpch10/lineitem/lineitem.1.parquet,2896161,198
GET,/tpch10/lineitem/lineitem.1.parquet,2896369,110
GET,/tpch10/lineitem/lineitem.1.parquet,2896546,113
GET,/tpch10/lineitem/lineitem.1.parquet,2896865,112
GET,/tpch10/lineitem/lineitem.1.parquet,2896897,120
GET,/tpch10/lineitem/lineitem.1.parquet,2896896,130
GET,/tpch10/lineitem/lineitem.1.parquet,2896899,130
GET,/tpch10/lineitem/lineitem.1.parquet,2897000,105
GET,/tpch10/lineitem/lineitem.1.parquet,2897313,119
GET,/tpch10/lineitem/lineitem.1.parquet,2897342,116
GET,/tpch10/lineitem/lineitem.1.parquet,2897343,142
GET,/tpch10/lineitem/lineitem.1.parquet,2897412,117
GET,/tpch10/lineitem/lineitem.1.parquet,2897465,111
GET,/tpch10/lineitem/lineitem.1.parquet,2897479,109
GET,/tpch10/lineitem/lineitem.1.parquet,2897631,112
GET,/tpch10/lineitem/lineitem.1.parquet,2897955,111
GET,/tpch10/lineitem/lineitem.1.parquet,2898040,118
GET,/tpch10/lineitem/lineitem.1.parquet,2898125,104
GET,/tpch10/lineitem/lineitem.1.parquet,2898747,225
GET,/tpch10/lineitem/lineitem.1.parquet,2899029,144
GET,/tpch10/lineitem/lineitem.1.parquet,2898968,266
GET,/tpch10/lineitem/lineitem.1.parquet,2899593,765
GET,/tpch10/lineitem/lineitem.1.parquet,2900350,62
GET,/tpch10/lineitem/lineitem.1.parquet,2900669,174
GET,/tpch10/lineitem/lineitem.1.parquet,2900867,45
GET,/tpch10/lineitem/lineitem.1.parquet,2901437,99
GET,/tpch10/lineitem/lineitem.1.parquet,2901423,280
GET,/tpch10/lineitem/lineitem.1.parquet,2901992,113
GET,/tpch10/lineitem/lineitem.1.parquet,2902422,172
GET,/tpch10/lineitem/lineitem.1.parquet,2901946,694
GET,/tpch10/lineitem/lineitem.1.parquet,2902659,113
GET,/tpch10/lineitem/lineitem.1.parquet,2903169,89
GET,/tpch10/lineitem/lineitem.1.parquet,2902909,775
GET,/tpch10/lineitem/lineitem.1.parquet,2903880,162
GET,/tpch10/lineitem/lineitem.1.parquet,2904071,90
GET,/tpch10/lineitem/lineitem.1.parquet,2904454,74
GET,/tpch10/lineitem/lineitem.1.parquet,2903362,1208
GET,/tpch10/lineitem/lineitem.1.parquet,2904516,206
GET,/tpch10/lineitem/lineitem.1.parquet,2905192,588
GET,/tpch10/lineitem/lineitem.1.parquet,2905186,655
GET,/tpch10/lineitem/lineitem.1.parquet,2905713,238
GET,/tpch10/lineitem/lineitem.1.parquet,2906272,120
GET,/tpch10/lineitem/lineitem.1.parquet,2905749,700
GET,/tpch10/lineitem/lineitem.1.parquet,2906280,205
GET,/tpch10/lineitem/lineitem.1.parquet,2905208,1527
GET,/tpch10/lineitem/lineitem.1.parquet,2906399,116
GET,/tpch10/lineitem/lineitem.1.parquet,2906408,122
GET,/tpch10/lineitem/lineitem.1.parquet,2906421,547
GET,/tpch10/lineitem/lineitem.1.parquet,2907755,428
GET,/tpch10/lineitem/lineitem.1.parquet,2906918,1277
GET,/tpch10/lineitem/lineitem.1.parquet,2906486,1718
GET,/tpch10/lineitem/lineitem.1.parquet,2907019,884
GET,/tpch10/lineitem/lineitem.1.parquet,2907775,583
GET,/tpch10/lineitem/lineitem.1.parquet,2907769,637
GET,/tpch10/lineitem/lineitem.1.parquet,2907006,1447
GET,/tpch10/lineitem/lineitem.1.parquet,2907888,601
GET,/tpch10/lineitem/lineitem.1.parquet,2908456,107
GET,/tpch10/lineitem/lineitem.1.parquet,2908402,184
GET,/tpch10/lineitem/lineitem.1.parquet,2908408,180
GET,/tpch10/lineitem/lineitem.1.parquet,2908499,119
GET,/tpch10/lineitem/lineitem.1.parquet,2907905,722
GET,/tpch10/lineitem/lineitem.1.parquet,2908948,70
GET,/tpch10/lineitem/lineitem.1.parquet,2908664,365
GET,/tpch10/lineitem/lineitem.1.parquet,2907892,1166
GET,/tpch10/lineitem/lineitem.1.parquet,2908977,100
GET,/tpch10/lineitem/lineitem.1.parquet,2908976,108
GET,/tpch10/lineitem/lineitem.1.parquet,2906993,924
GET,/tpch10/lineitem/lineitem.1.parquet,2908955,168
GET,/tpch10/lineitem/lineitem.1.parquet,2906925,995
GET,/tpch10/lineitem/lineitem.1.parquet,2907806,1528
GET,/tpch10/lineitem/lineitem.1.parquet,2908428,687
GET,/tpch10/lineitem/lineitem.1.parquet,2909120,358
GET,/tpch10/lineitem/lineitem.1.parquet,2908425,1010
GET,/tpch10/lineitem/lineitem.1.parquet,2909509,105
GET,/tpch10/lineitem/lineitem.1.parquet,2909413,204
GET,/tpch10/lineitem/lineitem.1.parquet,2909651,81
GET,/tpch10/lineitem/lineitem.1.parquet,2909695,74
GET,/tpch10/lineitem/lineitem.1.parquet,2908985,1090
GET,/tpch10/lineitem/lineitem.1.parquet,2910064,126
GET,/tpch10/lineitem/lineitem.1.parquet,2910079,113
GET,/tpch10/lineitem/lineitem.1.parquet,2909790,415
GET,/tpch10/lineitem/lineitem.1.parquet,2909528,603
GET,/tpch10/lineitem/lineitem.1.parquet,2910135,402
GET,/tpch10/lineitem/lineitem.1.parquet,2907902,2815
GET,/tpch10/lineitem/lineitem.1.parquet,2909427,1307
GET,/tpch10/lineitem/lineitem.1.parquet,2909451,820
GET,/tpch10/lineitem/lineitem.1.parquet,2910487,341
GET,/tpch10/lineitem/lineitem.1.parquet,2910687,148
GET,/tpch10/lineitem/lineitem.1.parquet,2909094,1763
GET,/tpch10/lineitem/lineitem.1.parquet,2910542,378
GET,/tpch10/lineitem/lineitem.1.parquet,2910610,614
GET,/tpch10/lineitem/lineitem.1.parquet,2909440,1892
GET,/tpch10/lineitem/lineitem.1.parquet,2911235,111
GET,/tpch10/lineitem/lineitem.1.parquet,2910752,590
GET,/tpch10/lineitem/lineitem.1.parquet,2911298,80
GET,/tpch10/lineitem/lineitem.1.parquet,2911321,457
GET,/tpch10/lineitem/lineitem.1.parquet,2911682,129
GET,/tpch10/lineitem/lineitem.1.parquet,2911280,572
GET,/tpch10/lineitem/lineitem.1.parquet,2911754,120
GET,/tpch10/lineitem/lineitem.1.parquet,2911663,217
GET,/tpch10/lineitem/lineitem.1.parquet,2911668,217
GET,/tpch10/lineitem/lineitem.1.parquet,2910689,1209
GET,/tpch10/lineitem/lineitem.1.parquet,2911802,194
GET,/tpch10/lineitem/lineitem.1.parquet,2911398,647
GET,/tpch10/lineitem/lineitem.1.parquet,2911298,79
GET,/tpch10/lineitem/lineitem.1.parquet,2909521,3040
GET,/tpch10/lineitem/lineitem.1.parquet,2910247,2323
GET,/tpch10/lineitem/lineitem.1.parquet,2912534,112
GET,/tpch10/lineitem/lineitem.1.parquet,2912562,98
GET,/tpch10/lineitem/lineitem.1.parquet,2912536,112
GET,/tpch10/lineitem/lineitem.1.parquet,2912576,92
GET,/tpch10/lineitem/lineitem.1.parquet,2910766,1944
GET,/tpch10/lineitem/lineitem.1.parquet,2910664,2413
GET,/tpch10/lineitem/lineitem.1.parquet,2912621,510
GET,/tpch10/lineitem/lineitem.1.parquet,2910244,2901
GET,/tpch10/lineitem/lineitem.1.parquet,2910253,2964
GET,/tpch10/lineitem/lineitem.1.parquet,2913261,105
GET,/tpch10/lineitem/lineitem.1.parquet,2914015,59
GET,/tpch10/lineitem/lineitem.1.parquet,2914059,61
GET,/tpch10/lineitem/lineitem.1.parquet,2914038,92
GET,/tpch10/lineitem/lineitem.1.parquet,2914110,48
GET,/tpch10/lineitem/lineitem.1.parquet,2910682,3484
GET,/tpch10/lineitem/lineitem.1.parquet,2914062,158
GET,/tpch10/lineitem/lineitem.1.parquet,2914171,55
GET,/tpch10/lineitem/lineitem.1.parquet,2914142,377
GET,/tpch10/lineitem/lineitem.1.parquet,2914185,343
GET,/tpch10/lineitem/lineitem.1.parquet,2914680,63
GET,/tpch10/lineitem/lineitem.1.parquet,2914630,119
GET,/tpch10/lineitem/lineitem.1.parquet,2914699,62
GET,/tpch10/lineitem/lineitem.1.parquet,2914199,339
GET,/tpch10/lineitem/lineitem.1.parquet,2914701,62
GET,/tpch10/lineitem/lineitem.1.parquet,2914711,103
GET,/tpch10/lineitem/lineitem.1.parquet,2914605,181
GET,/tpch10/lineitem/lineitem.1.parquet,2914655,176
GET,/tpch10/lineitem/lineitem.1.parquet,2914679,139
GET,/tpch10/lineitem/lineitem.1.parquet,2914692,69
GET,/tpch10/lineitem/lineitem.1.parquet,2914300,687
GET,/tpch10/lineitem/lineitem.1.parquet,2914718,227
GET,/tpch10/lineitem/lineitem.1.parquet,2915032,52
GET,/tpch10/lineitem/lineitem.1.parquet,2912673,1584
GET,/tpch10/lineitem/lineitem.1.parquet,2913258,2428
GET,/tpch10/lineitem/lineitem.1.parquet,2915563,131
GET,/tpch10/lineitem/lineitem.1.parquet,2915554,134
GET,/tpch10/lineitem/lineitem.1.parquet,2913230,2522
GET,/tpch10/lineitem/lineitem.1.parquet,2915679,232
GET,/tpch10/lineitem/lineitem.1.parquet,2914218,1481
GET,/tpch10/lineitem/lineitem.1.parquet,2915534,165
GET,/tpch10/lineitem/lineitem.1.parquet,2912554,3474
GET,/tpch10/lineitem/lineitem.1.parquet,2913151,2563
GET,/tpch10/lineitem/lineitem.1.parquet,2910173,5734
GET,/tpch10/lineitem/lineitem.1.parquet,2915545,132
GET,/tpch10/lineitem/lineitem.1.parquet,2915693,512
GET,/tpch10/lineitem/lineitem.1.parquet,2914222,1499
GET,/tpch10/lineitem/lineitem.1.parquet,2916026,209
GET,/tpch10/lineitem/lineitem.1.parquet,2915680,273
GET,/tpch10/lineitem/lineitem.1.parquet,2915712,563
GET,/tpch10/lineitem/lineitem.1.parquet,2912668,3065
GET,/tpch10/lineitem/lineitem.1.parquet,2916106,219
GET,/tpch10/lineitem/lineitem.1.parquet,2916171,52
GET,/tpch10/lineitem/lineitem.1.parquet,2916183,104
GET,/tpch10/lineitem/lineitem.1.parquet,2914187,2188
GET,/tpch10/lineitem/lineitem.1.parquet,2916101,218
GET,/tpch10/lineitem/lineitem.1.parquet,2914727,1615
GET,/tpch10/lineitem/lineitem.1.parquet,2916847,67
GET,/tpch10/lineitem/lineitem.1.parquet,2916897,73
GET,/tpch10/lineitem/lineitem.1.parquet,2916903,85
GET,/tpch10/lineitem/lineitem.1.parquet,2916946,98
GET,/tpch10/lineitem/lineitem.1.parquet,2914695,1011
GET,/tpch10/lineitem/lineitem.1.parquet,2917008,83
GET,/tpch10/lineitem/lineitem.1.parquet,2915552,634
GET,/tpch10/lineitem/lineitem.1.parquet,2917134,62
GET,/tpch10/lineitem/lineitem.1.parquet,2913253,2943
GET,/tpch10/lineitem/lineitem.1.parquet,2916058,1171
GET,/tpch10/lineitem/lineitem.1.parquet,2913576,3677
GET,/tpch10/lineitem/lineitem.1.parquet,2917217,56
GET,/tpch10/lineitem/lineitem.1.parquet,2917219,81
GET,/tpch10/lineitem/lineitem.1.parquet,2917232,91
GET,/tpch10/lineitem/lineitem.1.parquet,2913202,4433
GET,/tpch10/lineitem/lineitem.1.parquet,2917208,95
GET,/tpch10/lineitem/lineitem.1.parquet,2917279,411
GET,/tpch10/lineitem/lineitem.1.parquet,2917299,393
GET,/tpch10/lineitem/lineitem.1.parquet,2917630,82
GET,/tpch10/lineitem/lineitem.1.parquet,2917707,63
GET,/tpch10/lineitem/lineitem.1.parquet,2917734,137
GET,/tpch10/lineitem/lineitem.1.parquet,2917722,151
GET,/tpch10/lineitem/lineitem.1.parquet,2917841,80
GET,/tpch10/lineitem/lineitem.1.parquet,2917759,167
GET,/tpch10/lineitem/lineitem.1.parquet,2918007,60
GET,/tpch10/lineitem/lineitem.1.parquet,2918495,91
GET,/tpch10/lineitem/lineitem.1.parquet,2918527,71
GET,/tpch10/lineitem/lineitem.1.parquet,2918524,96
GET,/tpch10/lineitem/lineitem.1.parquet,2918564,97
GET,/tpch10/lineitem/lineitem.1.parquet,2918523,143
GET,/tpch10/lineitem/lineitem.1.parquet,2917127,1578
GET,/tpch10/lineitem/lineitem.1.parquet,2916081,2865
GET,/tpch10/lineitem/lineitem.1.parquet,2918754,198
GET,/tpch10/lineitem/lineitem.1.parquet,2918868,114
GET,/tpch10/lineitem/lineitem.1.parquet,2918828,161
GET,/tpch10/lineitem/lineitem.1.parquet,2918548,633
GET,/tpch10/lineitem/lineitem.1.parquet,2916294,2872
GET,/tpch10/lineitem/lineitem.1.parquet,2917764,1561
GET,/tpch10/lineitem/lineitem.1.parquet,2917783,1524
GET,/tpch10/lineitem/lineitem.1.parquet,2919017,373
GET,/tpch10/lineitem/lineitem.1.parquet,2916883,2427
GET,/tpch10/lineitem/lineitem.1.parquet,2917317,1999
GET,/tpch10/lineitem/lineitem.1.parquet,2917301,2088
GET,/tpch10/lineitem/lineitem.1.parquet,2918966,365
GET,/tpch10/lineitem/lineitem.1.parquet,2918979,595
GET,/tpch10/lineitem/lineitem.1.parquet,2919447,187
GET,/tpch10/lineitem/lineitem.1.parquet,2919485,166
GET,/tpch10/lineitem/lineitem.1.parquet,2919542,135
GET,/tpch10/lineitem/lineitem.1.parquet,2918827,873
GET,/tpch10/lineitem/lineitem.1.parquet,2917762,1947
GET,/tpch10/lineitem/lineitem.1.parquet,2919629,139
