method,resource,start_offset_ms,duration_ms
GET,/tpch10/lineitem/lineitem.1.parquet,1968712,239
GET,/tpch10/lineitem/lineitem.1.parquet,1968773,246
GET,/tpch10/lineitem/lineitem.1.parquet,1967655,1413
GET,/tpch10/lineitem/lineitem.1.parquet,1968837,165
GET,/tpch10/lineitem/lineitem.1.parquet,1968865,262
GET,/tpch10/lineitem/lineitem.1.parquet,1968605,778
GET,/tpch10/lineitem/lineitem.1.parquet,1969375,104
GET,/tpch10/lineitem/lineitem.1.parquet,1969409,117
GET,/tpch10/lineitem/lineitem.1.parquet,1969440,106
GET,/tpch10/lineitem/lineitem.1.parquet,1968809,796
GET,/tpch10/lineitem/lineitem.1.parquet,1969524,122
GET,/tpch10/lineitem/lineitem.1.parquet,1967566,2101
GET,/tpch10/lineitem/lineitem.1.parquet,1968769,1117
GET,/tpch10/lineitem/lineitem.1.parquet,1968328,1596
GET,/tpch10/lineitem/lineitem.1.parquet,1969495,174
GET,/tpch10/lineitem/lineitem.1.parquet,1967719,2286
GET,/tpch10/lineitem/lineitem.1.parquet,1968851,812
GET,/tpch10/lineitem/lineitem.1.parquet,1967774,2377
GET,/tpch10/lineitem/lineitem.1.parquet,1970019,177
GET,/tpch10/lineitem/lineitem.1.parquet,1969651,531
GET,/tpch10/lineitem/lineitem.1.parquet,1970183,98
GET,/tpch10/lineitem/lineitem.1.parquet,1970168,234
GET,/tpch10/lineitem/lineitem.1.parquet,1970237,379
GET,/tpch10/lineitem/lineitem.1.parquet,1969626,1034
GET,/tpch10/lineitem/lineitem.1.parquet,1969633,991
GET,/tpch10/lineitem/lineitem.1.parquet,1970664,82
GET,/tpch10/lineitem/lineitem.1.parquet,1970670,116
GET,/tpch10/lineitem/lineitem.1.parquet,1970076,711
GET,/tpch10/lineitem/lineitem.1.parquet,1970748,445
GET,/tpch10/lineitem/lineitem.1.parquet,1970804,556
GET,/tpch10/lineitem/lineitem.1.parquet,1971338,151
GET,/tpch10/lineitem/lineitem.1.parquet,1970148,2234
GET,/tpch10/lineitem/lineitem.1.parquet,1972310,120
GET,/tpch10/lineitem/lineitem.1.parquet,1972284,158
GET,/tpch10/lineitem/lineitem.1.parquet,1972315,204
GET,/tpch10/lineitem/lineitem.1.parquet,1971355,1185
GET,/tpch10/lineitem/lineitem.1.parquet,1972473,75
GET,/tpch10/lineitem/lineitem.1.parquet,1972450,148
GET,/tpch10/lineitem/lineitem.1.parquet,1972504,140
GET,/tpch10/lineitem/lineitem.1.parquet,1972369,298
GET,/tpch10/lineitem/lineitem.1.parquet,1970922,2092
GET,/tpch10/lineitem/lineitem.1.parquet,1972418,607
GET,/tpch10/lineitem/lineitem.1.parquet,1972635,443
GET,/tpch10/lineitem/lineitem.1.parquet,1971345,1703
GET,/tpch10/lineitem/lineitem.1.parquet,1970659,2379
GET,/tpch10/lineitem/lineitem.1.parquet,1972290,766
GET,/tpch10/lineitem/lineitem.1.parquet,1972447,609
GET,/tpch10/lineitem/lineitem.1.parquet,1972570,659
GET,/tpch10/lineitem/lineitem.1.parquet,1973169,268
GET,/tpch10/lineitem/lineitem.1.parquet,1973232,306
GET,/tpch10/lineitem/lineitem.1.parquet,1973231,658
GET,/tpch10/lineitem/lineitem.1.parquet,1973207,709
GET,/tpch10/lineitem/lineitem.1.parquet,1973211,708
GET,/tpch10/lineitem/lineitem.1.parquet,1973261,657
GET,/tpch10/lineitem/lineitem.1.parquet,1971648,2300
GET,/tpch10/lineitem/lineitem.1.parquet,1973389,549
GET,/tpch10/lineitem/lineitem.1.parquet,1973944,90
GET,/tpch10/lineitem/lineitem.1.parquet,1973961,106
GET,/tpch10/lineitem/lineitem.1.parquet,1973964,184
GET,/tpch10/lineitem/lineitem.1.parquet,1970167,3998
GET,/tpch10/lineitem/lineitem.1.parquet,1970160,4045
GET,/tpch10/lineitem/lineitem.1.parquet,1974067,157
GET,/tpch10/lineitem/lineitem.1.parquet,1974035,181
GET,/tpch10/lineitem/lineitem.1.parquet,1974164,97
GET,/tpch10/lineitem/lineitem.1.parquet,1974186,113
GET,/tpch10/lineitem/lineitem.1.parquet,1972635,1919
GET,/tpch10/lineitem/lineitem.1.parquet,1971263,3342
GET,/tpch10/lineitem/lineitem.1.parquet,1974251,383
GET,/tpch10/lineitem/lineitem.1.parquet,1970155,4510
GET,/tpch10/lineitem/lineitem.1.parquet,1974275,350
GET,/tpch10/lineitem/lineitem.1.parquet,1950888,22560
GET,/tpch10/lineitem/lineitem.1.parquet,1974284,609
GET,/tpch10/lineitem/lineitem.1.parquet,1974838,95
GET,/tpch10/lineitem/lineitem.1.parquet,1973325,1650
GET,/tpch10/lineitem/lineitem.1.parquet,1974818,157
GET,/tpch10/lineitem/lineitem.1.parquet,1974861,258
GET,/tpch10/lineitem/lineitem.1.parquet,1974854,318
GET,/tpch10/lineitem/lineitem.1.parquet,1975144,443
GET,/tpch10/lineitem/lineitem.1.parquet,1975692,70
GET,/tpch10/lineitem/lineitem.1.parquet,1974281,1535
GET,/tpch10/lineitem/lineitem.1.parquet,1975753,89
GET,/tpch10/lineitem/lineitem.1.parquet,1975788,102
GET,/tpch10/lineitem/lineitem.1.parquet,1975723,174
GET,/tpch10/lineitem/lineitem.1.parquet,1975786,109
GET,/tpch10/lineitem/lineitem.1.parquet,1974330,1614
GET,/tpch10/lineitem/lineitem.1.parquet,1975859,95
GET,/tpch10/lineitem/lineitem.1.parquet,1975973,120
GET,/tpch10/lineitem/lineitem.1.parquet,1976011,95
GET,/tpch10/lineitem/lineitem.1.parquet,1974989,1337
GET,/tpch10/lineitem/lineitem.1.parquet,1973227,3209
GET,/tpch10/lineitem/lineitem.1.parquet,1974829,1622
GET,/tpch10/lineitem/lineitem.1.parquet,1976038,451
GET,/tpch10/lineitem/lineitem.1.parquet,1973206,3270
GET,/tpch10/lineitem/lineitem.1.parquet,1974763,1329
GET,/tpch10/lineitem/lineitem.1.parquet,1976468,221
GET,/tpch10/lineitem/lineitem.1.parquet,1976506,184
GET,/tpch10/lineitem/lineitem.1.parquet,1976550,206
GET,/tpch10/lineitem/lineitem.1.parquet,1976556,201
GET,/tpch10/lineitem/lineitem.1.parquet,1976574,202
GET,/tpch10/lineitem/lineitem.1.parquet,1976539,267
GET,/tpch10/lineitem/lineitem.1.parquet,1977465,154
GET,/tpch10/lineitem/lineitem.1.parquet,1975978,1808
GET,/tpch10/lineitem/lineitem.1.parquet,1976574,1265
GET,/tpch10/lineitem/lineitem.1.parquet,1975048,2913
GET,/tpch10/lineitem/lineitem.1.parquet,1977844,144
GET,/tpch10/lineitem/lineitem.1.parquet,1976653,1861
GET,/tpch10/lineitem/lineitem.1.parquet,1978358,181
GET,/tpch10/lineitem/lineitem.1.parquet,1978382,193
GET,/tpch10/lineitem/lineitem.1.parquet,1977786,789
GET,/tpch10/lineitem/lineitem.1.parquet,1977664,938
GET,/tpch10/lineitem/lineitem.1.parquet,1977696,845
GET,/tpch10/lineitem/lineitem.1.parquet,1978483,365
GET,/tpch10/lineitem/lineitem.1.parquet,1977956,904
GET,/tpch10/lineitem/lineitem.1.parquet,1978490,386
GET,/tpch10/lineitem/lineitem.1.parquet,1976767,2116
GET,/tpch10/lineitem/lineitem.1.parquet,1977941,911
GET,/tpch10/lineitem/lineitem.1.parquet,1978958,102
GET,/tpch10/lineitem/lineitem.1.parquet,1979027,138
GET,/tpch10/lineitem/lineitem.1.parquet,1979353,133
GET,/tpch10/lineitem/lineitem.1.parquet,1979253,243
GET,/tpch10/lineitem/lineitem.1.parquet,1979515,134
GET,/tpch10/lineitem/lineitem.1.parquet,1978920,773
GET,/tpch10/lineitem/lineitem.1.parquet,1979561,166
GET,/tpch10/lineitem/lineitem.1.parquet,1979410,912
GET,/tpch10/lineitem/lineitem.1.parquet,1979920,454
GET,/tpch10/lineitem/lineitem.1.parquet,1979887,522
GET,/tpch10/lineitem/lineitem.1.parquet,1979452,966
GET,/tpch10/lineitem/lineitem.1.parquet,1980287,199
GET,/tpch10/lineitem/lineitem.1.parquet,1980399,158
GET,/tpch10/lineitem/lineitem.1.parquet,1980495,133
GET,/tpch10/lineitem/lineitem.1.parquet,1979634,1321
GET,/tpch10/lineitem/lineitem.1.parquet,1980465,510
GET,/tpch10/lineitem/lineitem.1.parquet,1981032,80
GET,/tpch10/lineitem/lineitem.1.parquet,1981028,103
GET,/tpch10/lineitem/lineitem.1.parquet,1981026,110
GET,/tpch10/lineitem/lineitem.1.parquet,1981030,117
GET,/tpch10/lineitem/lineitem.1.parquet,1980762,384
GET,/tpch10/lineitem/lineitem.1.parquet,1979955,1237
GET,/tpch10/lineitem/lineitem.1.parquet,1981337,165
GET,/tpch10/lineitem/lineitem.1.parquet,1980357,1149
GET,/tpch10/lineitem/lineitem.1.parquet,1981022,608
GET,/tpch10/lineitem/lineitem.1.parquet,1981400,239
GET,/tpch10/lineitem/lineitem.1.parquet,1981399,685
GET,/tpch10/lineitem/lineitem.1.parquet,1973398,8846
GET,/tpch10/lineitem/lineitem.1.parquet,1982222,242
GET,/tpch10/lineitem/lineitem.1.parquet,1981509,973
GET,/tpch10/lineitem/lineitem.1.parquet,1981557,1223
GET,/tpch10/lineitem/lineitem.1.parquet,1981767,1019
GET,/tpch10/lineitem/lineitem.1.parquet,1982233,412
GET,/tpch10/lineitem/lineitem.1.parquet,1982826,89
GET,/tpch10/lineitem/lineitem.1.parquet,1982822,121
GET,/tpch10/lineitem/lineitem.1.parquet,1982813,209
GET,/tpch10/lineitem/lineitem.1.parquet,1983000,174
GET,/tpch10/lineitem/lineitem.1.parquet,1983063,123
GET,/tpch10/lineitem/lineitem.1.parquet,1983001,265
GET,/tpch10/lineitem/lineitem.1.parquet,1977614,5849
GET,/tpch10/lineitem/lineitem.1.parquet,1983348,127
GET,/tpch10/lineitem/lineitem.1.parquet,1983451,135
GET,/tpch10/lineitem/lineitem.1.parquet,1983461,131
GET,/tpch10/lineitem/lineitem.1.parquet,1983479,117
GET,/tpch10/lineitem/lineitem.1.parquet,1983616,284
GET,/tpch10/lineitem/lineitem.1.parquet,1983777,145
GET,/tpch10/lineitem/lineitem.1.parquet,1983904,447
GET,/tpch10/lineitem/lineitem.1.parquet,1984353,184
GET,/tpch10/lineitem/lineitem.1.parquet,1984312,402
GET,/tpch10/lineitem/lineitem.1.parquet,1984448,402
GET,/tpch10/lineitem/lineitem.1.parquet,1983421,1445
GET,/tpch10/lineitem/lineitem.1.parquet,1984417,555
GET,/tpch10/lineitem/lineitem.1.parquet,1984903,146
GET,/tpch10/lineitem/lineitem.1.parquet,1984594,468
GET,/tpch10/lineitem/lineitem.1.parquet,1984891,169
GET,/tpch10/lineitem/lineitem.1.parquet,1983870,1211
GET,/tpch10/lineitem/lineitem.1.parquet,1984869,223
GET,/tpch10/lineitem/lineitem.1.parquet,1984413,720
GET,/tpch10/lineitem/lineitem.1.parquet,1985150,109
GET,/tpch10/lineitem/lineitem.1.parquet,1984288,972
GET,/tpch10/lineitem/lineitem.1.parquet,1985452,343
GET,/tpch10/lineitem/lineitem.1.parquet,1984893,712
GET,/tpch10/lineitem/lineitem.1.parquet,1985807,184
GET,/tpch10/lineitem/lineitem.1.parquet,1985193,855
GET,/tpch10/lineitem/lineitem.1.parquet,1985878,211
GET,/tpch10/lineitem/lineitem.1.parquet,1985967,139
GET,/tpch10/lineitem/lineitem.1.parquet,1986183,318
GET,/tpch10/lineitem/lineitem.1.parquet,1986030,496
GET,/tpch10/lineitem/lineitem.1.parquet,1986082,544
GET,/tpch10/lineitem/lineitem.1.parquet,1986478,173
GET,/tpch10/lineitem/lineitem.1.parquet,1986469,204
GET,/tpch10/lineitem/lineitem.1.parquet,1985451,1655
GET,/tpch10/lineitem/lineitem.1.parquet,1986492,201
GET,/tpch10/lineitem/lineitem.1.parquet,1986658,573
GET,/tpch10/lineitem/lineitem.1.parquet,1986680,747
GET,/tpch10/lineitem/lineitem.1.parquet,1987232,224
GET,/tpch10/lineitem/lineitem.1.parquet,1987120,694
GET,/tpch10/lineitem/lineitem.1.parquet,1987263,606
GET,/tpch10/lineitem/lineitem.1.parquet,1986661,1263
GET,/tpch10/lineitem/lineitem.1.parquet,1987843,360
GET,/tpch10/lineitem/lineitem.1.parquet,1987290,921
GET,/tpch10/lineitem/lineitem.1.parquet,1987234,896
GET,/tpch10/lineitem/lineitem.1.parquet,1987963,360
GET,/tpch10/lineitem/lineitem.1.parquet,1987491,732
GET,/tpch10/lineitem/lineitem.1.parquet,1987291,1146
GET,/tpch10/lineitem/lineitem.1.parquet,1987955,510
GET,/tpch10/lineitem/lineitem.1.parquet,1988399,111
GET,/tpch10/lineitem/lineitem.1.parquet,1988431,137
GET,/tpch10/lineitem/lineitem.1.parquet,1987276,1296
GET,/tpch10/lineitem/lineitem.1.parquet,1988029,591
GET,/tpch10/lineitem/lineitem.1.parquet,1988417,986
GET,/tpch10/lineitem/lineitem.1.parquet,1989282,388
GET,/tpch10/lineitem/lineitem.1.parquet,1989263,419
GET,/tpch10/lineitem/lineitem.1.parquet,1989315,417
GET,/tpch10/lineitem/lineitem.1.parquet,1987393,2327
GET,/tpch10/lineitem/lineitem.1.parquet,1988565,1135
GET,/tpch10/lineitem/lineitem.1.parquet,1988364,1349
GET,/tpch10/lineitem/lineitem.1.parquet,1988406,1548
GET,/tpch10/lineitem/lineitem.1.parquet,1988407,1603
GET,/tpch10/lineitem/lineitem.1.parquet,1989878,223
GET,/tpch10/lineitem/lineitem.1.parquet,1990339,96
GET,/tpch10/lineitem/lineitem.1.parquet,1990368,147
GET,/tpch10/lineitem/lineitem.1.parquet,1988434,2088
GET,/tpch10/lineitem/lineitem.1.parquet,1990375,164
GET,/tpch10/lineitem/lineitem.1.parquet,1990353,193
GET,/tpch10/lineitem/lineitem.1.parquet,1989830,746
GET,/tpch10/lineitem/lineitem.1.parquet,1988408,2197
GET,/tpch10/lineitem/lineitem.1.parquet,1990498,109
GET,/tpch10/lineitem/lineitem.1.parquet,1990375,234
GET,/tpch10/lineitem/lineitem.1.parquet,1988386,2459
GET,/tpch10/lineitem/lineitem.1.parquet,1989857,1149
GET,/tpch10/lineitem/lineitem.1.parquet,1990968,157
GET,/tpch10/lineitem/lineitem.1.parquet,1989855,1306
GET,/tpch10/lineitem/lineitem.1.parquet,1989879,1293
GET,/tpch10/lineitem/lineitem.1.parquet,1991003,253
GET,/tpch10/lineitem/lineitem.1.parquet,1989384,1887
GET,/tpch10/lineitem/lineitem.1.parquet,1991315,161
GET,/tpch10/lineitem/lineitem.1.parquet,1991087,923
GET,/tpch10/lineitem/lineitem.1.parquet,1991874,147
GET,/tpch10/lineitem/lineitem.1.parquet,1989810,2219
GET,/tpch10/lineitem/lineitem.1.parquet,1991877,194
GET,/tpch10/lineitem/lineitem.1.parquet,1991976,105
GET,/tpch10/lineitem/lineitem.1.parquet,1991013,1700
GET,/tpch10/lineitem/lineitem.1.parquet,1992190,564
GET,/tpch10/lineitem/lineitem.1.parquet,1990577,1654
GET,/tpch10/lineitem/lineitem.1.parquet,1988978,4056
GET,/tpch10/lineitem/lineitem.1.parquet,1992901,215
GET,/tpch10/lineitem/lineitem.1.parquet,1989948,3183
GET,/tpch10/lineitem/lineitem.1.parquet,1992817,323
GET,/tpch10/lineitem/lineitem.1.parquet,1992923,249
GET,/tpch10/lineitem/lineitem.1.parquet,1992799,429
