method,resource,start_offset_ms,duration_ms
GET,/tpch10/customer/customer.parquet,1395901,256
GET,/tpch10/customer/customer.parquet,1396140,63
GET,/tpch10/customer/customer.parquet,1396181,67
GET,/tpch10/customer/customer.parquet,1396168,227
GET,/tpch10/customer/customer.parquet,1396065,346
GET,/tpch10/customer/customer.parquet,1396554,64
GET,/tpch10/customer/customer.parquet,1396604,78
GET,/tpch10/customer/customer.parquet,1396454,235
GET,/tpch10/customer/customer.parquet,1396671,54
GET,/tpch10/customer/customer.parquet,1396730,61
GET,/tpch10/orders/orders.1.parquet,1392616,4252
GET,/tpch10/orders/orders.1.parquet,1392736,4221
GET,/tpch10/customer/customer.parquet,1396914,67
GET,/tpch10/customer/customer.parquet,1396985,57
GET,/tpch10/customer/customer.parquet,1396914,241
GET,/tpch10/customer/customer.parquet,1396917,247
GET,/tpch10/orders/orders.1.parquet,1394669,2677
GET,/tpch10/customer/customer.parquet,1397238,123
GET,/tpch10/customer/customer.parquet,1397127,223
GET,/tpch10/orders/orders.1.parquet,1397250,150
GET,/tpch10/customer/customer.parquet,1397358,63
GET,/tpch10/customer/customer.parquet,1397213,211
GET,/tpch10/orders/orders.1.parquet,1395971,1665
GET,/tpch10/customer/customer.parquet,1397575,77
GET,/tpch10/region/region.parquet,1397677,29
GET,/tpch10/customer/customer.parquet,1397567,207
GET,/tpch10/customer/customer.parquet,1397754,58
GET,/tpch10/orders/orders.1.parquet,1397671,160
GET,/tpch10/orders/orders.1.parquet,1397688,174
GET,/tpch10/orders/orders.1.parquet,1397712,380
GET,/tpch10/orders/orders.1.parquet,1397714,325
GET,/tpch10/customer/customer.parquet,1397694,348
GET,/tpch10/customer/customer.parquet,1397742,863
GET,/tpch10/orders/orders.1.parquet,1397768,862
GET,/tpch10/orders/orders.1.parquet,1397818,934
GET,/tpch10/orders/orders.1.parquet,1399207,1332
GET,/tpch10/orders/orders.1.parquet,1398597,1966
GET,/tpch10/customer/customer.parquet,1400504,137
GET,/tpch10/supplier/supplier.parquet,1400574,87
GET,/tpch10/customer/customer.parquet,1398141,2543
GET,/tpch10/orders/orders.1.parquet,1400494,200
GET,/tpch10/supplier/supplier.parquet,1400615,86
GET,/tpch10/orders/orders.1.parquet,1400545,219
GET,/tpch10/orders/orders.1.parquet,1399590,1182
GET,/tpch10/supplier/supplier.parquet,1400705,90
GET,/tpch10/customer/customer.parquet,1400525,280
GET,/tpch10/orders/orders.1.parquet,1400650,178
GET,/tpch10/customer/customer.parquet,1400605,293
GET,/tpch10/orders/orders.1.parquet,1400721,181
GET,/tpch10/orders/orders.1.parquet,1400772,233
GET,/tpch10/orders/orders.1.parquet,1400735,379
GET,/tpch10/orders/orders.1.parquet,1400674,400
GET,/tpch10/orders/orders.1.parquet,1398300,2711
GET,/tpch10/orders/orders.1.parquet,1399200,1661
GET,/tpch10/customer/customer.parquet,1398544,2850
GET,/tpch10/customer/customer.parquet,1401807,165
GET,/tpch10/orders/orders.1.parquet,1401448,526
GET,/tpch10/orders/orders.1.parquet,1398760,3706
GET,/tpch10/orders/orders.1.parquet,1399605,2892
GET,/tpch10/orders/orders.1.parquet,1399173,3332
GET,/tpch10/orders/orders.1.parquet,1400577,2018
GET,/tpch10/orders/orders.2.parquet,1402513,196
GET,/tpch10/orders/orders.1.parquet,1398489,4225
GET,/tpch10/orders/orders.2.parquet,1402502,220
GET,/tpch10/orders/orders.1.parquet,1397826,4931
GET,/tpch10/orders/orders.1.parquet,1402635,198
GET,/tpch10/supplier/supplier.parquet,1402582,265
GET,/tpch10/orders/orders.1.parquet,1399179,3810
GET,/tpch10/orders/orders.1.parquet,1402832,165
GET,/tpch10/orders/orders.1.parquet,1397785,2127
GET,/tpch10/orders/orders.1.parquet,1402878,169
GET,/tpch10/orders/orders.1.parquet,1402744,312
GET,/tpch10/orders/orders.1.parquet,1398392,4680
GET,/tpch10/orders/orders.1.parquet,1403038,163
GET,/tpch10/orders/orders.1.parquet,1398273,4932
GET,/tpch10/orders/orders.1.parquet,1403035,173
GET,/tpch10/orders/orders.1.parquet,1403075,162
GET,/tpch10/orders/orders.1.parquet,1403110,164
GET,/tpch10/customer/customer.parquet,1403243,57
GET,/tpch10/customer/customer.parquet,1399224,4079
GET,/tpch10/orders/orders.1.parquet,1403095,232
GET,/tpch10/orders/orders.1.parquet,1397795,2349
GET,/tpch10/orders/orders.1.parquet,1403205,177
GET,/tpch10/orders/orders.1.parquet,1399608,3798
GET,/tpch10/orders/orders.1.parquet,1399218,4254
GET,/tpch10/orders/orders.1.parquet,1403348,180
GET,/tpch10/orders/orders.2.parquet,1402021,1480
GET,/tpch10/orders/orders.1.parquet,1403375,167
GET,/tpch10/orders/orders.2.parquet,1403385,157
GET,/tpch10/orders/orders.1.parquet,1403416,180
GET,/tpch10/orders/orders.1.parquet,1398255,5496
GET,/tpch10/orders/orders.2.parquet,1403579,194
GET,/tpch10/customer/customer.parquet,1403705,71
GET,/tpch10/customer/customer.parquet,1403536,252
GET,/tpch10/orders/orders.1.parquet,1398213,5615
GET,/tpch10/orders/orders.1.parquet,1401253,2595
GET,/tpch10/orders/orders.1.parquet,1401311,2549
GET,/tpch10/orders/orders.1.parquet,1403761,218
GET,/tpch10/orders/orders.2.parquet,1401448,2560
GET,/tpch10/orders/orders.1.parquet,1398534,5529
GET,/tpch10/orders/orders.1.parquet,1403929,264
GET,/tpch10/orders/orders.1.parquet,1403918,276
GET,/tpch10/orders/orders.2.parquet,1404087,266
GET,/tpch10/orders/orders.1.parquet,1402791,1931
GET,/tpch10/orders/orders.2.parquet,1401747,2982
GET,/tpch10/orders/orders.1.parquet,1403358,1382
GET,/tpch10/orders/orders.1.parquet,1397691,7168
GET,/tpch10/orders/orders.1.parquet,1398316,6579
GET,/tpch10/orders/orders.2.parquet,1401504,3282
GET,/tpch10/customer/customer.parquet,1401792,3154
GET,/tpch10/orders/orders.1.parquet,1404626,443
GET,/tpch10/orders/orders.1.parquet,1401288,4159
GET,/tpch10/orders/orders.2.parquet,1404894,636
GET,/tpch10/orders/orders.1.parquet,1399186,6373
GET,/tpch10/orders/orders.1.parquet,1397776,7889
GET,/tpch10/orders/orders.2.parquet,1405517,205
GET,/tpch10/orders/orders.1.parquet,1405507,222
GET,/tpch10/orders/orders.1.parquet,1405548,185
GET,/tpch10/orders/orders.2.parquet,1405501,223
GET,/tpch10/orders/orders.1.parquet,1405583,166
GET,/tpch10/orders/orders.1.parquet,1398296,3522
GET,/tpch10/orders/orders.1.parquet,1405519,247
GET,/tpch10/orders/orders.2.parquet,1405705,178
GET,/tpch10/orders/orders.2.parquet,1405789,200
GET,/tpch10/orders/orders.1.parquet,1405769,231
GET,/tpch10/orders/orders.2.parquet,1405806,203
GET,/tpch10/orders/orders.2.parquet,1405842,173
GET,/tpch10/orders/orders.2.parquet,1403630,2431
GET,/tpch10/orders/orders.2.parquet,1406040,222
GET,/tpch10/orders/orders.2.parquet,1406107,227
GET,/tpch10/orders/orders.2.parquet,1403957,2512
GET,/tpch10/orders/orders.1.parquet,1401438,5472
GET,/tpch10/orders/orders.1.parquet,1399232,7757
GET,/tpch10/orders/orders.2.parquet,1406957,175
GET,/tpch10/orders/orders.2.parquet,1406055,1154
GET,/tpch10/orders/orders.2.parquet,1407037,183
GET,/tpch10/orders/orders.2.parquet,1401725,5567
GET,/tpch10/orders/orders.2.parquet,1407191,195
GET,/tpch10/orders/orders.2.parquet,1401778,5946
GET,/tpch10/orders/orders.1.parquet,1402892,4948
GET,/tpch10/orders/orders.2.parquet,1407711,141
GET,/tpch10/orders/orders.2.parquet,1405785,2132
GET,/tpch10/orders/orders.1.parquet,1400603,7317
GET,/tpch10/orders/orders.2.parquet,1404156,3817
GET,/tpch10/orders/orders.2.parquet,1407979,153
GET,/tpch10/orders/orders.2.parquet,1407979,162
GET,/tpch10/orders/orders.2.parquet,1403796,4367
GET,/tpch10/orders/orders.1.parquet,1403438,4950
GET,/tpch10/orders/orders.2.parquet,1406962,1476
GET,/tpch10/orders/orders.2.parquet,1405757,2756
GET,/tpch10/orders/orders.1.parquet,1400631,8084
GET,/tpch10/orders/orders.2.parquet,1408428,335
GET,/tpch10/orders/orders.2.parquet,1408519,346
GET,/tpch10/orders/orders.2.parquet,1405878,3096
GET,/tpch10/orders/orders.1.parquet,1397711,11233
GET,/tpch10/orders/orders.2.parquet,1405527,3529
GET,/tpch10/orders/orders.2.parquet,1409044,224
GET,/tpch10/orders/orders.2.parquet,1409006,256
GET,/tpch10/orders/orders.2.parquet,1408816,506
GET,/tpch10/orders/orders.2.parquet,1409036,504
GET,/tpch10/orders/orders.2.parquet,1405774,4042
GET,/tpch10/orders/orders.2.parquet,1409046,753
GET,/tpch10/orders/orders.1.parquet,1405562,4245
GET,/tpch10/orders/orders.2.parquet,1409000,837
GET,/tpch10/orders/orders.2.parquet,1403429,6437
GET,/tpch10/orders/orders.1.parquet,1401817,8064
GET,/tpch10/orders/orders.1.parquet,1405710,4186
GET,/tpch10/orders/orders.1.parquet,1400690,9217
GET,/tpch10/orders/orders.1.parquet,1404108,5080
GET,/tpch10/orders/orders.1.parquet,1405972,4046
GET,/tpch10/orders/orders.1.parquet,1404892,4369
GET,/tpch10/orders/orders.1.parquet,1403940,5333
GET,/tpch10/orders/orders.2.parquet,1407108,2179
GET,/tpch10/orders/orders.2.parquet,1409927,207
GET,/tpch10/orders/orders.2.parquet,1409926,214
GET,/tpch10/orders/orders.2.parquet,1409912,235
GET,/tpch10/orders/orders.2.parquet,1409922,265
GET,/tpch10/orders/orders.2.parquet,1409863,240
GET,/tpch10/orders/orders.2.parquet,1410004,264
GET,/tpch10/orders/orders.2.parquet,1408430,1882
GET,/tpch10/orders/orders.2.parquet,1407721,2720
GET,/tpch10/orders/orders.2.parquet,1410327,179
GET,/tpch10/orders/orders.2.parquet,1407707,2812
GET,/tpch10/orders/orders.2.parquet,1410459,171
GET,/tpch10/orders/orders.2.parquet,1409081,1673
GET,/tpch10/orders/orders.1.parquet,1400708,10053
GET,/tpch10/orders/orders.2.parquet,1409152,1835
GET,/tpch10/orders/orders.2.parquet,1409905,1103
GET,/tpch10/orders/orders.2.parquet,1408962,2033
GET,/tpch10/orders/orders.2.parquet,1411056,145
GET,/tpch10/orders/orders.2.parquet,1406282,4943
GET,/tpch10/orders/orders.2.parquet,1408429,2978
GET,/tpch10/orders/orders.2.parquet,1405775,5638
GET,/tpch10/orders/orders.2.parquet,1409042,2456
GET,/tpch10/orders/orders.2.parquet,1411448,153
GET,/tpch10/orders/orders.2.parquet,1407975,3795
GET,/tpch10/orders/orders.2.parquet,1411534,270
GET,/tpch10/orders/orders.1.parquet,1403385,8573
GET,/tpch10/orders/orders.2.parquet,1411362,1149
GET,/tpch10/orders/orders.1.parquet,1401712,10818
GET,/tpch10/orders/orders.2.parquet,1409097,3476
GET,/tpch10/orders/orders.2.parquet,1404751,7899
GET,/tpch10/orders/orders.2.parquet,1409942,2859
GET,/tpch10/orders/orders.2.parquet,1412722,194
GET,/tpch10/orders/orders.2.parquet,1412820,210
GET,/tpch10/orders/orders.2.parquet,1412855,245
GET,/tpch10/orders/orders.2.parquet,1408914,4531
GET,/tpch10/orders/orders.2.parquet,1413304,185
GET,/tpch10/orders/orders.2.parquet,1405775,7773
GET,/tpch10/orders/orders.2.parquet,1411609,1947
GET,/tpch10/orders/orders.2.parquet,1413487,191
GET,/tpch10/orders/orders.2.parquet,1409951,3802
GET,/tpch10/orders/orders.2.parquet,1412727,1053
GET,/tpch10/orders/orders.2.parquet,1409905,3887
GET,/tpch10/orders/orders.2.parquet,1413608,176
GET,/tpch10/orders/orders.2.parquet,1409086,4754
GET,/tpch10/orders/orders.1.parquet,1400704,13224
GET,/tpch10/orders/orders.2.parquet,1413844,225
GET,/tpch10/orders/orders.2.parquet,1414076,416
GET,/tpch10/orders/orders.2.parquet,1414132,443
GET,/tpch10/orders/orders.2.parquet,1414534,172
GET,/tpch10/orders/orders.2.parquet,1414375,399
GET,/tpch10/orders/orders.2.parquet,1413829,1311
GET,/tpch10/orders/orders.2.parquet,1412712,2503
GET,/tpch10/orders/orders.2.parquet,1408438,6823
GET,/tpch10/orders/orders.2.parquet,1414616,661
GET,/tpch10/orders/orders.2.parquet,1415186,158
GET,/tpch10/orders/orders.2.parquet,1415201,179
GET,/tpch10/orders/orders.2.parquet,1415203,181
GET,/tpch10/orders/orders.2.parquet,1415319,166
GET,/tpch10/orders/orders.2.parquet,1414136,1452
GET,/tpch10/orders/orders.2.parquet,1415451,179
GET,/tpch10/orders/orders.2.parquet,1412718,2965
GET,/tpch10/orders/orders.2.parquet,1409918,5773
GET,/tpch10/orders/orders.2.parquet,1415630,167
GET,/tpch10/orders/orders.2.parquet,1412548,3284
GET,/tpch10/orders/orders.2.parquet,1413977,1858
GET,/tpch10/orders/orders.2.parquet,1413556,2494
GET,/tpch10/orders/orders.2.parquet,1415954,137
GET,/tpch10/orders/orders.2.parquet,1416053,181
GET,/tpch10/orders/orders.2.parquet,1409910,6442
GET,/tpch10/orders/orders.2.parquet,1413038,3318
GET,/tpch10/orders/orders.2.parquet,1414600,2136
GET,/tpch10/lineitem/lineitem.1.parquet,1416157,592
GET,/tpch10/orders/orders.2.parquet,1412880,3697
GET,/tpch10/orders/orders.2.parquet,1416464,552
GET,/tpch10/orders/orders.2.parquet,1415631,1379
GET,/tpch10/orders/orders.2.parquet,1416377,772
GET,/tpch10/orders/orders.2.parquet,1417036,182
GET,/tpch10/orders/orders.2.parquet,1417011,257
GET,/tpch10/orders/orders.2.parquet,1416025,1616
GET,/tpch10/orders/orders.2.parquet,1414183,3473
GET,/tpch10/orders/orders.2.parquet,1415205,2455
GET,/tpch10/orders/orders.2.parquet,1417185,629
GET,/tpch10/orders/orders.2.parquet,1415206,2646
GET,/tpch10/lineitem/lineitem.1.parquet,1417028,937
GET,/tpch10/lineitem/lineitem.1.parquet,1417794,277
GET,/tpch10/orders/orders.2.parquet,1416089,1982
GET,/tpch10/orders/orders.2.parquet,1416426,1847
GET,/tpch10/orders/orders.2.parquet,1418118,167
GET,/tpch10/orders/orders.2.parquet,1418114,174
GET,/tpch10/lineitem/lineitem.1.parquet,1417746,569
GET,/tpch10/orders/orders.2.parquet,1417732,1064
GET,/tpch10/lineitem/lineitem.1.parquet,1417846,994
GET,/tpch10/orders/orders.2.parquet,1414130,4764
GET,/tpch10/orders/orders.2.parquet,1418969,173
GET,/tpch10/orders/orders.2.parquet,1418981,171
GET,/tpch10/lineitem/lineitem.1.parquet,1418825,353
GET,/tpch10/orders/orders.2.parquet,1419032,173
GET,/tpch10/orders/orders.2.parquet,1419053,170
GET,/tpch10/orders/orders.2.parquet,1419052,196
GET,/tpch10/lineitem/lineitem.1.parquet,1418985,274
GET,/tpch10/lineitem/lineitem.1.parquet,1419041,508
GET,/tpch10/orders/orders.2.parquet,1419217,646
GET,/tpch10/lineitem/lineitem.1.parquet,1419101,788
GET,/tpch10/lineitem/lineitem.1.parquet,1419137,892
GET,/tpch10/lineitem/lineitem.1.parquet,1417061,3052
GET,/tpch10/orders/orders.2.parquet,1418329,1872
GET,/tpch10/lineitem/lineitem.1.parquet,1419231,1273
GET,/tpch10/lineitem/lineitem.1.parquet,1419251,1261
GET,/tpch10/lineitem/lineitem.1.parquet,1420121,560
GET,/tpch10/lineitem/lineitem.1.parquet,1420167,584
GET,/tpch10/lineitem/lineitem.1.parquet,1419220,1592
GET,/tpch10/lineitem/lineitem.1.parquet,1419204,1686
GET,/tpch10/orders/orders.2.parquet,1420725,225
GET,/tpch10/lineitem/lineitem.1.parquet,1420526,528
GET,/tpch10/orders/orders.2.parquet,1418796,2299
GET,/tpch10/lineitem/lineitem.1.parquet,1420960,252
GET,/tpch10/orders/orders.2.parquet,1415512,5789
GET,/tpch10/lineitem/lineitem.1.parquet,1420269,1033
GET,/tpch10/orders/orders.2.parquet,1418251,3157
GET,/tpch10/lineitem/lineitem.1.parquet,1421154,359
GET,/tpch10/lineitem/lineitem.1.parquet,1420729,786
GET,/tpch10/lineitem/lineitem.1.parquet,1421175,462
GET,/tpch10/orders/orders.2.parquet,1419027,2962
GET,/tpch10/orders/orders.2.parquet,1418021,4061
GET,/tpch10/orders/orders.2.parquet,1421909,190
GET,/tpch10/lineitem/lineitem.1.parquet,1421720,417
GET,/tpch10/lineitem/lineitem.1.parquet,1421861,322
GET,/tpch10/lineitem/lineitem.1.parquet,1421914,337
GET,/tpch10/orders/orders.2.parquet,1422177,144
GET,/tpch10/lineitem/lineitem.1.parquet,1421901,524
GET,/tpch10/lineitem/lineitem.1.parquet,1422051,375
GET,/tpch10/lineitem/lineitem.1.parquet,1421886,570
GET,/tpch10/lineitem/lineitem.1.parquet,1421994,576
GET,/tpch10/orders/orders.2.parquet,1420804,1864
GET,/tpch10/lineitem/lineitem.1.parquet,1422125,716
GET,/tpch10/lineitem/lineitem.1.parquet,1422022,820
GET,/tpch10/orders/orders.2.parquet,1422061,850
GET,/tpch10/orders/orders.2.parquet,1417014,6393
GET,/tpch10/orders/orders.2.parquet,1415489,7943
GET,/tpch10/lineitem/lineitem.1.parquet,1423097,513
GET,/tpch10/lineitem/lineitem.1.parquet,1423170,568
GET,/tpch10/lineitem/lineitem.1.parquet,1422992,765
GET,/tpch10/lineitem/lineitem.1.parquet,1423136,1057
GET,/tpch10/orders/orders.2.parquet,1417198,7176
GET,/tpch10/lineitem/lineitem.1.parquet,1423698,768
GET,/tpch10/lineitem/lineitem.1.parquet,1424269,358
GET,/tpch10/lineitem/lineitem.1.parquet,1424422,328
GET,/tpch10/lineitem/lineitem.1.parquet,1424276,515
GET,/tpch10/lineitem/lineitem.1.parquet,1424576,294
GET,/tpch10/lineitem/lineitem.1.parquet,1424416,527
GET,/tpch10/lineitem/lineitem.1.parquet,1424556,401
GET,/tpch10/lineitem/lineitem.1.parquet,1424675,293
GET,/tpch10/lineitem/lineitem.1.parquet,1424657,370
GET,/tpch10/lineitem/lineitem.1.parquet,1424236,803
GET,/tpch10/lineitem/lineitem.1.parquet,1424582,472
GET,/tpch10/lineitem/lineitem.1.parquet,1424568,717
GET,/tpch10/lineitem/lineitem.1.parquet,1424735,561
GET,/tpch10/orders/orders.2.parquet,1415527,9823
GET,/tpch10/lineitem/lineitem.1.parquet,1424618,750
GET,/tpch10/lineitem/lineitem.1.parquet,1424752,577
GET,/tpch10/lineitem/lineitem.1.parquet,1425019,440
GET,/tpch10/orders/orders.2.parquet,1422126,3339
GET,/tpch10/lineitem/lineitem.1.parquet,1422659,2802
GET,/tpch10/lineitem/lineitem.1.parquet,1425044,1142
GET,/tpch10/lineitem/lineitem.1.parquet,1425614,704
GET,/tpch10/lineitem/lineitem.1.parquet,1425503,862
GET,/tpch10/lineitem/lineitem.1.parquet,1425454,934
GET,/tpch10/lineitem/lineitem.1.parquet,1425606,813
GET,/tpch10/lineitem/lineitem.1.parquet,1425583,881
GET,/tpch10/lineitem/lineitem.1.parquet,1426248,311
GET,/tpch10/lineitem/lineitem.1.parquet,1425594,1092
GET,/tpch10/lineitem/lineitem.1.parquet,1426155,627
GET,/tpch10/lineitem/lineitem.1.parquet,1426219,587
GET,/tpch10/lineitem/lineitem.1.parquet,1426251,558
GET,/tpch10/lineitem/lineitem.1.parquet,1426401,459
GET,/tpch10/lineitem/lineitem.1.parquet,1426635,291
GET,/tpch10/lineitem/lineitem.1.parquet,1425722,1327
GET,/tpch10/lineitem/lineitem.1.parquet,1427056,250
GET,/tpch10/orders/orders.2.parquet,1419210,8379
GET,/tpch10/lineitem/lineitem.1.parquet,1427358,257
GET,/tpch10/lineitem/lineitem.1.parquet,1427472,249
GET,/tpch10/lineitem/lineitem.1.parquet,1427577,380
GET,/tpch10/lineitem/lineitem.1.parquet,1427371,596
GET,/tpch10/lineitem/lineitem.1.parquet,1427360,588
GET,/tpch10/lineitem/lineitem.1.parquet,1427202,773
GET,/tpch10/lineitem/lineitem.1.parquet,1427395,489
GET,/tpch10/lineitem/lineitem.1.parquet,1427657,498
GET,/tpch10/lineitem/lineitem.1.parquet,1428162,978
GET,/tpch10/lineitem/lineitem.1.parquet,1428113,1035
GET,/tpch10/lineitem/lineitem.1.parquet,1428176,1151
GET,/tpch10/lineitem/lineitem.1.parquet,1429173,915
GET,/tpch10/lineitem/lineitem.1.parquet,1428364,1784
GET,/tpch10/lineitem/lineitem.1.parquet,1429240,967
GET,/tpch10/lineitem/lineitem.1.parquet,1429224,1095
GET,/tpch10/lineitem/lineitem.1.parquet,1427696,2631
GET,/tpch10/lineitem/lineitem.1.parquet,1429242,1502
GET,/tpch10/lineitem/lineitem.1.parquet,1428010,2929
GET,/tpch10/lineitem/lineitem.1.parquet,1429237,1720
GET,/tpch10/lineitem/lineitem.1.parquet,1430722,455
GET,/tpch10/lineitem/lineitem.1.parquet,1429946,1215
GET,/tpch10/lineitem/lineitem.1.parquet,1430753,460
GET,/tpch10/lineitem/lineitem.1.parquet,1429254,2547
GET,/tpch10/lineitem/lineitem.1.parquet,1429869,2064
GET,/tpch10/lineitem/lineitem.1.parquet,1430779,1174
GET,/tpch10/lineitem/lineitem.1.parquet,1429953,2324
GET,/tpch10/lineitem/lineitem.1.parquet,1430785,1491
GET,/tpch10/lineitem/lineitem.1.parquet,1428453,2543
GET,/tpch10/lineitem/lineitem.1.parquet,1430792,1487
GET,/tpch10/lineitem/lineitem.1.parquet,1429150,1822
GET,/tpch10/lineitem/lineitem.1.parquet,1428474,4338
GET,/tpch10/lineitem/lineitem.1.parquet,1429943,3030
GET,/tpch10/lineitem/lineitem.1.parquet,1432345,554
GET,/tpch10/lineitem/lineitem.1.parquet,1431581,1286
GET,/tpch10/lineitem/lineitem.1.parquet,1432333,541
GET,/tpch10/lineitem/lineitem.1.parquet,1429937,3171
GET,/tpch10/lineitem/lineitem.1.parquet,1429945,2941
GET,/tpch10/lineitem/lineitem.1.parquet,1432398,911
GET,/tpch10/lineitem/lineitem.1.parquet,1429942,3484
GET,/tpch10/lineitem/lineitem.1.parquet,1431612,1817
GET,/tpch10/lineitem/lineitem.1.parquet,1430974,2545
GET,/tpch10/lineitem/lineitem.1.parquet,1433166,379
GET,/tpch10/lineitem/lineitem.1.parquet,1432355,1243
GET,/tpch10/lineitem/lineitem.1.parquet,1431418,2483
